query_id,baseline,ndcg,action
PLAIN-3342,Dense-only,0.4692787260227565,Dense
PLAIN-3372,Dense-only,0.19745059339488416,Dense
PLAIN-3392,Dense-only,0.0,Dense
PLAIN-3422,Dense-only,0.0473953153026068,Dense
PLAIN-344,Dense-only,0.21150892011000036,Dense
PLAIN-3442,Dense-only,0.0,Dense
PLAIN-3452,Dense-only,0.47661582476649944,Dense
PLAIN-3472,Dense-only,0.14367158868959032,Dense
PLAIN-371,Dense-only,0.27541155237618664,Dense
PLAIN-395,Dense-only,0.0,Dense
PLAIN-418,Dense-only,0.9072836011519267,Dense
PLAIN-430,Dense-only,0.565320323125409,Dense
PLAIN-44,Dense-only,0.2955179035593227,Dense
PLAIN-457,Dense-only,0.0,Dense
PLAIN-488,Dense-only,1.0,Dense
PLAIN-531,Dense-only,0.5430029249822635,Dense
PLAIN-541,Dense-only,0.28201326940239274,Dense
PLAIN-56,Dense-only,0.7648713372760887,Dense
PLAIN-603,Dense-only,0.0,Dense
PLAIN-613,Dense-only,0.13886244387355456,Dense
PLAIN-623,Dense-only,0.24890832702259466,Dense
PLAIN-671,Dense-only,1.0,Dense
PLAIN-68,Dense-only,0.5611123662502622,Dense
PLAIN-681,Dense-only,1.0,Dense
PLAIN-691,Dense-only,0.0,Dense
PLAIN-701,Dense-only,0.5214682725103094,Dense
PLAIN-711,Dense-only,0.3301376494471203,Dense
PLAIN-721,Dense-only,1.0,Dense
PLAIN-731,Dense-only,0.6848374495230164,Dense
PLAIN-771,Dense-only,1.0,Dense
PLAIN-806,Dense-only,0.8006937664098821,Dense
PLAIN-872,Dense-only,0.0,Dense
PLAIN-882,Dense-only,0.6371523797895857,Dense
PLAIN-91,Dense-only,0.4156776262194642,Dense
PLAIN-913,Dense-only,0.8630152897016883,Dense
PLAIN-924,Dense-only,0.2200917662980802,Dense
PLAIN-946,Dense-only,0.0,Dense
PLAIN-966,Dense-only,0.0,Dense
PLAIN-977,Dense-only,0.46927872602275644,Dense
PLAIN-987,Dense-only,0.0,Dense
PLAIN-1008,Always-Hybrid,0.0,Deep Hybrid
PLAIN-1018,Always-Hybrid,0.5669450709942983,Deep Hybrid
PLAIN-1028,Always-Hybrid,0.0,Deep Hybrid
PLAIN-1050,Always-Hybrid,0.0,Deep Hybrid
PLAIN-1066,Always-Hybrid,0.0,Deep Hybrid
PLAIN-1098,Always-Hybrid,0.0,Deep Hybrid
PLAIN-1130,Always-Hybrid,1.0,Deep Hybrid
PLAIN-1141,Always-Hybrid,0.13886244387355456,Deep Hybrid
PLAIN-1172,Always-Hybrid,0.2200917662980802,Deep Hybrid
PLAIN-1183,Always-Hybrid,0.06625422345438904,Deep Hybrid
PLAIN-1193,Always-Hybrid,0.17947710508581738,Deep Hybrid
PLAIN-12,Always-Hybrid,0.0800702175982802,Deep Hybrid
PLAIN-1203,Always-Hybrid,0.35895421017163476,Deep Hybrid
PLAIN-1225,Always-Hybrid,0.4576359845799652,Deep Hybrid
PLAIN-123,Always-Hybrid,0.16041263865268182,Deep Hybrid
PLAIN-1249,Always-Hybrid,0.0,Deep Hybrid
PLAIN-1262,Always-Hybrid,0.46900009332067494,Deep Hybrid
PLAIN-1275,Always-Hybrid,0.5637884576902257,Deep Hybrid
PLAIN-1288,Always-Hybrid,0.5481351590340574,Deep Hybrid
PLAIN-1299,Always-Hybrid,0.3301376494471203,Deep Hybrid
PLAIN-133,Always-Hybrid,0.0341179016496398,Deep Hybrid
PLAIN-1353,Always-Hybrid,0.0,Deep Hybrid
PLAIN-1374,Always-Hybrid,0.0,Deep Hybrid
PLAIN-1387,Always-Hybrid,0.5875502863571092,Deep Hybrid
PLAIN-1441,Always-Hybrid,0.5875502863571092,Deep Hybrid
PLAIN-1453,Always-Hybrid,0.3250640124440019,Deep Hybrid
PLAIN-1463,Always-Hybrid,0.40350157154648036,Deep Hybrid
PLAIN-1473,Always-Hybrid,1.0,Deep Hybrid
PLAIN-1506,Always-Hybrid,0.13886244387355456,Deep Hybrid
