query_id,dataset,seed,mode,method,selected_action,dense_search_ms,bm25_search_ms,graph_expansion_ms,fusion_ms,cross_encoder_ms,feature_extraction_ms,router_decision_ms,total_ms,cross_encoder_calls,candidates_reranked,candidates_explored
1,scifact,2026,balanced,balanced,Deep Hybrid,0.3968999953940511,5.161400011274964,0.013299984857439995,0.015600002370774746,582.8506000107154,3.0513000092469156,1.2234000023454428,592.712500016205,1,100,0
100,scifact,2026,balanced,balanced,Deep Hybrid,0.3446000046096742,9.653899993281811,0.009600014891475439,0.025499961338937283,533.7807000032626,2.5619000080041587,1.0739000281319022,547.4501000135206,1,100,0
1012,scifact,2026,balanced,balanced,Deep Hybrid,0.3554000286385417,11.940499942284077,0.013400043826550245,0.026699970476329327,715.3225999791175,3.159100015182048,1.0851999977603555,731.9028999772854,1,100,0
1019,scifact,2026,balanced,balanced,Deep Hybrid,0.38979999953880906,10.708499990869313,0.010600022505968809,0.025699962861835957,599.931100034155,2.2803000174462795,1.019099960103631,614.3650999874808,1,100,0
1021,scifact,2026,balanced,balanced,Dense,0.40820002323016524,22.17489999020472,0.011899974197149277,0.025200017262250185,0.0,2.379200013820082,1.0105000110343099,26.009900029748678,0,0,0
1029,scifact,2026,balanced,balanced,Deep Hybrid,0.33949996577575803,23.633399978280067,0.016600009985268116,0.0315000070258975,745.335400046315,2.9615999665111303,1.0579000227153301,773.3758999966085,1,100,0
1049,scifact,2026,balanced,balanced,Deep Hybrid,0.3772000200115144,12.980500003322959,0.010199961252510548,0.02269999822601676,656.8633000133559,2.977200027089566,1.0065999813377857,674.2377000045963,1,100,0
1104,scifact,2026,balanced,balanced,Deep Hybrid,0.29880000511184335,24.11930001107976,0.01160003012046218,0.026800029445439577,886.4060998894274,2.3856000043451786,1.0149000445380807,914.2631000140682,1,100,0
1107,scifact,2026,balanced,balanced,Deep Hybrid,0.3828000044450164,10.959999985061586,0.011499971151351929,0.025900022592395544,682.8775000176392,3.077699977438897,1.0279000271111727,698.3633000054397,1,100,0
113,scifact,2026,balanced,balanced,Deep Hybrid,0.3931000246666372,15.264799993019551,0.012899981811642647,0.02989999484270811,925.2287000417709,2.381499973125756,1.1113999644294381,944.4222999736667,1,100,0
