query_id,dataset,seed,mode,dense_ndcg,hybrid_ndcg,psafe_ndcg,delta_psafe_dense,selected_action
1,scifact,2026,balanced,0.0,0.0,0.0,0.0,Deep Hybrid
100,scifact,2026,balanced,0.5,1.0,1.0,0.5,Deep Hybrid
1012,scifact,2026,balanced,1.0,1.0,1.0,0.0,Deep Hybrid
1019,scifact,2026,balanced,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.0,Deep Hybrid
1021,scifact,2026,balanced,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.0,Dense
1029,scifact,2026,balanced,0.7653606369886217,0.9674679834891693,0.9674679834891693,0.20210734650054762,Deep Hybrid
1049,scifact,2026,balanced,0.43067655807339306,0.38685280723454163,0.38685280723454163,-0.04382375083885143,Deep Hybrid
1104,scifact,2026,balanced,1.0,1.0,1.0,0.0,Deep Hybrid
1107,scifact,2026,balanced,0.5,1.0,1.0,0.5,Deep Hybrid
113,scifact,2026,balanced,1.0,1.0,1.0,0.0,Deep Hybrid
1132,scifact,2026,balanced,0.6131471927654584,0.23719771276929622,0.23719771276929622,-0.37594947999616213,Deep Hybrid
1140,scifact,2026,balanced,0.5,1.0,1.0,0.5,Deep Hybrid
1150,scifact,2026,balanced,1.0,1.0,1.0,0.0,Dense
1163,scifact,2026,balanced,1.0,1.0,1.0,0.0,Deep Hybrid
1175,scifact,2026,balanced,0.0,0.0,0.0,0.0,Deep Hybrid
1179,scifact,2026,balanced,0.0,0.0,0.0,0.0,Deep Hybrid
118,scifact,2026,balanced,1.0,1.0,1.0,0.0,Deep Hybrid
1180,scifact,2026,balanced,1.0,0.43067655807339306,0.43067655807339306,-0.5693234419266069,Deep Hybrid
1185,scifact,2026,balanced,1.0,1.0,1.0,0.0,Deep Hybrid
1191,scifact,2026,balanced,0.0,0.0,0.0,0.0,Deep Hybrid
1194,scifact,2026,balanced,1.0,1.0,1.0,0.0,Deep Hybrid
1197,scifact,2026,balanced,0.5,0.6309297535714575,0.5,0.0,Dense
1199,scifact,2026,balanced,0.0,0.0,0.0,0.0,Deep Hybrid
1200,scifact,2026,balanced,0.0,0.31546487678572877,0.31546487678572877,0.31546487678572877,Deep Hybrid
1202,scifact,2026,balanced,1.0,1.0,1.0,0.0,Deep Hybrid
1204,scifact,2026,balanced,1.0,0.6309297535714575,0.6309297535714575,-0.36907024642854247,Deep Hybrid
1213,scifact,2026,balanced,0.0,0.0,0.0,0.0,Deep Hybrid
1216,scifact,2026,balanced,1.0,1.0,1.0,0.0,Dense
1225,scifact,2026,balanced,1.0,1.0,1.0,0.0,Deep Hybrid
1245,scifact,2026,balanced,0.38685280723454163,1.0,1.0,0.6131471927654584,Deep Hybrid
1259,scifact,2026,balanced,1.0,1.0,1.0,0.0,Deep Hybrid
1262,scifact,2026,balanced,1.0,1.0,1.0,0.0,Deep Hybrid
127,scifact,2026,balanced,1.0,1.0,1.0,0.0,Deep Hybrid
1270,scifact,2026,balanced,1.0,1.0,1.0,0.0,Dense
1271,scifact,2026,balanced,1.0,1.0,1.0,0.0,Deep Hybrid
1272,scifact,2026,balanced,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,Deep Hybrid
1273,scifact,2026,balanced,1.0,1.0,1.0,0.0,Dense
1274,scifact,2026,balanced,0.8385465274895063,0.8854598815714874,0.8854598815714874,0.04691335408198105,Deep Hybrid
1278,scifact,2026,balanced,0.0,0.0,0.0,0.0,Deep Hybrid
1279,scifact,2026,balanced,0.5,0.0,0.0,-0.5,Deep Hybrid
128,scifact,2026,balanced,0.0,0.0,0.0,0.0,Deep Hybrid
1281,scifact,2026,balanced,0.0,0.0,0.0,0.0,Deep Hybrid
129,scifact,2026,balanced,1.0,1.0,1.0,0.0,Dense
1290,scifact,2026,balanced,1.0,1.0,1.0,0.0,Dense
130,scifact,2026,balanced,1.0,1.0,1.0,0.0,Dense
132,scifact,2026,balanced,0.0,0.0,0.0,0.0,Deep Hybrid
1320,scifact,2026,balanced,1.0,1.0,1.0,0.0,Deep Hybrid
133,scifact,2026,balanced,0.615733440277688,0.29039140533630226,0.29039140533630226,-0.3253420349413857,Deep Hybrid
1339,scifact,2026,balanced,1.0,1.0,1.0,0.0,Deep Hybrid
1352,scifact,2026,balanced,1.0,1.0,1.0,0.0,Dense
