query_id,dataset,seed,mode,dense_ndcg,hybrid_ndcg,psafe_ndcg,delta_psafe_dense,selected_action
PLAIN-1018,nfcorpus,42,lite,0.22793826167775835,0.5669450709942983,0.22793826167775835,0.0,Dense
PLAIN-1050,nfcorpus,42,lite,0.0,0.0,0.0,0.0,Dense
PLAIN-1066,nfcorpus,42,lite,0.0,0.0,0.0,0.0,Dense
PLAIN-1119,nfcorpus,42,lite,0.0,0.0,0.0,0.0,Dense
PLAIN-112,nfcorpus,42,lite,0.7058680856494566,0.7385020277809267,0.7058680856494566,0.0,Dense
PLAIN-1151,nfcorpus,42,lite,0.3565964385966263,0.15457433957839828,0.3565964385966263,0.0,Dense
PLAIN-1161,nfcorpus,42,lite,0.0,0.0,0.0,0.0,Dense
PLAIN-1172,nfcorpus,42,lite,0.2200917662980802,0.2200917662980802,0.2200917662980802,0.0,Dense
PLAIN-1193,nfcorpus,42,lite,0.06943122193677728,0.17947710508581738,0.06943122193677728,0.0,Dense
PLAIN-12,nfcorpus,42,lite,0.08460552821190488,0.0800702175982802,0.08460552821190488,0.0,Dense
PLAIN-1236,nfcorpus,42,lite,0.3391602052736161,0.3391602052736161,0.3391602052736161,0.0,Dense
PLAIN-1262,nfcorpus,42,lite,0.29345568839744024,0.46900009332067494,0.29345568839744024,0.0,Dense
PLAIN-1275,nfcorpus,42,lite,0.5326208815196266,0.5637884576902257,0.5326208815196266,0.0,Dense
PLAIN-1288,nfcorpus,42,lite,0.42883980903376645,0.5481351590340574,0.42883980903376645,0.0,Dense
PLAIN-1299,nfcorpus,42,lite,0.2200917662980802,0.3301376494471203,0.2200917662980802,0.0,Dense
PLAIN-1353,nfcorpus,42,lite,0.0,0.0,0.0,0.0,Dense
PLAIN-1363,nfcorpus,42,lite,0.06943122193677728,0.2200917662980802,0.06943122193677728,0.0,Dense
PLAIN-1387,nfcorpus,42,lite,0.5473983622993503,0.5875502863571092,0.5473983622993503,0.0,Dense
PLAIN-1398,nfcorpus,42,lite,1.0,1.0,1.0,0.0,Dense
PLAIN-143,nfcorpus,42,lite,0.6573548268593187,0.7294700475756029,0.6573548268593187,0.0,Dense
PLAIN-1441,nfcorpus,42,lite,0.4099509148465345,0.5875502863571092,0.4099509148465345,0.0,Dense
PLAIN-1473,nfcorpus,42,lite,1.0,1.0,1.0,0.0,Dense
PLAIN-1506,nfcorpus,42,lite,0.13886244387355456,0.13886244387355456,0.13886244387355456,0.0,Dense
PLAIN-1527,nfcorpus,42,lite,0.9148568823583791,0.6214011939609387,0.9148568823583791,0.0,Dense
PLAIN-153,nfcorpus,42,lite,0.9455636957344249,0.9076145455601193,0.9455636957344249,0.0,Dense
PLAIN-1537,nfcorpus,42,lite,0.7529694065526482,0.6867151830982592,0.7529694065526482,0.0,Dense
PLAIN-1547,nfcorpus,42,lite,0.0,0.0,0.0,0.0,Dense
PLAIN-1568,nfcorpus,42,lite,0.0,1.0,0.0,0.0,Dense
PLAIN-1601,nfcorpus,42,lite,0.7034066032439749,0.3301376494471203,0.7034066032439749,0.0,Dense
PLAIN-1611,nfcorpus,42,lite,0.0,0.0,0.0,0.0,Dense
PLAIN-1621,nfcorpus,42,lite,0.0,0.0,0.0,0.0,Dense
PLAIN-1656,nfcorpus,42,lite,0.06362078819895173,0.15139734109601005,0.06362078819895173,0.0,Dense
PLAIN-1710,nfcorpus,42,lite,1.0,1.0,1.0,0.0,Dense
PLAIN-1721,nfcorpus,42,lite,0.42520843362602384,0.6621137423456802,0.42520843362602384,0.0,Dense
PLAIN-1731,nfcorpus,42,lite,0.7653606369886217,0.7653606369886217,0.7653606369886217,0.0,Dense
PLAIN-1752,nfcorpus,42,lite,0.0,0.0,0.0,0.0,Dense
PLAIN-1794,nfcorpus,42,lite,1.0,0.9197207891481876,1.0,0.0,Dense
PLAIN-1805,nfcorpus,42,lite,0.92663607790064,0.9216017310213247,0.92663607790064,0.0,Dense
PLAIN-1847,nfcorpus,42,lite,0.2200917662980802,0.20483424751859092,0.2200917662980802,0.0,Dense
PLAIN-186,nfcorpus,42,lite,0.13886244387355456,0.13886244387355456,0.13886244387355456,0.0,Dense
PLAIN-1887,nfcorpus,42,lite,0.0,0.0,0.0,0.0,Dense
PLAIN-1940,nfcorpus,42,lite,0.35895421017163476,0.23365080824310536,0.35895421017163476,0.0,Dense
PLAIN-1950,nfcorpus,42,lite,0.24890832702259466,0.3301376494471203,0.24890832702259466,0.0,Dense
PLAIN-2,nfcorpus,42,lite,0.6904523678128511,0.7355663763547318,0.6904523678128511,0.0,Dense
PLAIN-2009,nfcorpus,42,lite,0.1089364926177559,0.12647135138382856,0.1089364926177559,0.0,Dense
PLAIN-2019,nfcorpus,42,lite,0.0,0.0,0.0,0.0,Dense
PLAIN-2030,nfcorpus,42,lite,0.0,0.30260241349881345,0.0,0.0,Dense
PLAIN-2040,nfcorpus,42,lite,0.727329844310522,0.6809047493604335,0.727329844310522,0.0,Dense
PLAIN-2051,nfcorpus,42,lite,0.5599332595218056,0.5771493379489848,0.5599332595218056,0.0,Dense
PLAIN-2071,nfcorpus,42,lite,0.46627747176364104,0.42883980903376645,0.46627747176364104,0.0,Dense
PLAIN-2092,nfcorpus,42,lite,0.6489315753318466,0.6489315753318466,0.6489315753318466,0.0,Dense
PLAIN-2102,nfcorpus,42,lite,0.7534494445524139,0.6402900881481708,0.7534494445524139,0.0,Dense
PLAIN-2113,nfcorpus,42,lite,0.0,0.0,0.0,0.0,Dense
PLAIN-2124,nfcorpus,42,lite,0.7624164915943119,0.6594803070902427,0.7624164915943119,0.0,Dense
PLAIN-2134,nfcorpus,42,lite,0.0,0.0,0.0,0.0,Dense
PLAIN-2167,nfcorpus,42,lite,0.0,0.0,0.0,0.0,Dense
PLAIN-2187,nfcorpus,42,lite,0.0,0.0,0.0,0.0,Dense
PLAIN-2209,nfcorpus,42,lite,0.0,0.0,0.0,0.0,Dense
PLAIN-2220,nfcorpus,42,lite,0.3833427799846345,0.3525683241217281,0.3833427799846345,0.0,Dense
PLAIN-2230,nfcorpus,42,lite,0.0,0.0,0.0,0.0,Dense
PLAIN-2240,nfcorpus,42,lite,0.45374257454118555,0.6172839611614819,0.45374257454118555,0.0,Dense
PLAIN-2250,nfcorpus,42,lite,0.0,0.0,0.0,0.0,Dense
PLAIN-2281,nfcorpus,42,lite,0.0,0.0,0.0,0.0,Dense
PLAIN-23,nfcorpus,42,lite,0.03668196104968003,0.34347917852160526,0.03668196104968003,0.0,Dense
PLAIN-2301,nfcorpus,42,lite,0.06362078819895173,0.0,0.06362078819895173,0.0,Dense
PLAIN-2354,nfcorpus,42,lite,0.5531464700081437,0.30078518014914984,0.5531464700081437,0.0,Dense
PLAIN-2396,nfcorpus,42,lite,0.0,0.0,0.0,0.0,Dense
PLAIN-2440,nfcorpus,42,lite,0.0,0.0,0.0,0.0,Dense
PLAIN-2450,nfcorpus,42,lite,0.36288691033421755,0.3718539573761156,0.36288691033421755,0.0,Dense
PLAIN-2470,nfcorpus,42,lite,0.507888818202357,0.6276865818454923,0.507888818202357,0.0,Dense
PLAIN-248,nfcorpus,42,lite,0.36288691033421755,0.4198523768135527,0.36288691033421755,0.0,Dense
PLAIN-2490,nfcorpus,42,lite,0.0,0.11115951480882887,0.0,0.0,Dense
PLAIN-2500,nfcorpus,42,lite,0.1371614420335284,0.15487585161383474,0.1371614420335284,0.0,Dense
PLAIN-2510,nfcorpus,42,lite,0.7846170207230129,0.6214990811334173,0.7846170207230129,0.0,Dense
PLAIN-2520,nfcorpus,42,lite,0.07839826897867534,0.19248483754296372,0.07839826897867534,0.0,Dense
