query_id,dataset,seed,mode,dense_ndcg,hybrid_ndcg,psafe_ndcg,delta_psafe_dense,selected_action
PLAIN-1008,nfcorpus,2026,lite,0.0,0.0,0.0,0.0,Dense
PLAIN-1018,nfcorpus,2026,lite,0.22793826167775835,0.5669450709942983,0.22793826167775835,0.0,Dense
PLAIN-1039,nfcorpus,2026,lite,1.0,1.0,1.0,0.0,Dense
PLAIN-1066,nfcorpus,2026,lite,0.0,0.0,0.0,0.0,Dense
PLAIN-1088,nfcorpus,2026,lite,0.5531464700081437,0.5531464700081437,0.5531464700081437,0.0,Dense
PLAIN-1098,nfcorpus,2026,lite,0.0,0.0,0.0,0.0,Dense
PLAIN-1119,nfcorpus,2026,lite,0.0,0.0,0.0,0.0,Dense
PLAIN-1130,nfcorpus,2026,lite,1.0,1.0,1.0,0.0,Dense
PLAIN-1141,nfcorpus,2026,lite,0.4381081808305046,0.13886244387355456,0.4381081808305046,0.0,Dense
PLAIN-1151,nfcorpus,2026,lite,0.3565964385966263,0.15457433957839828,0.3565964385966263,0.0,Dense
PLAIN-1172,nfcorpus,2026,lite,0.2200917662980802,0.2200917662980802,0.2200917662980802,0.0,Dense
PLAIN-1183,nfcorpus,2026,lite,0.29849003527675555,0.06625422345438904,0.29849003527675555,0.0,Dense
PLAIN-1193,nfcorpus,2026,lite,0.06943122193677728,0.17947710508581738,0.06943122193677728,0.0,Dense
PLAIN-12,nfcorpus,2026,lite,0.08460552821190488,0.0800702175982802,0.08460552821190488,0.0,Dense
PLAIN-1236,nfcorpus,2026,lite,0.3391602052736161,0.3391602052736161,0.3391602052736161,0.0,Dense
PLAIN-1262,nfcorpus,2026,lite,0.29345568839744024,0.46900009332067494,0.29345568839744024,0.0,Dense
PLAIN-1275,nfcorpus,2026,lite,0.5326208815196266,0.5637884576902257,0.5326208815196266,0.0,Dense
PLAIN-1288,nfcorpus,2026,lite,0.42883980903376645,0.5481351590340574,0.42883980903376645,0.0,Dense
PLAIN-1309,nfcorpus,2026,lite,0.0,0.0,0.0,0.0,Dense
PLAIN-1320,nfcorpus,2026,lite,0.19092086617893467,0.41670506517877265,0.19092086617893467,0.0,Dense
PLAIN-1342,nfcorpus,2026,lite,0.5420423054868792,0.35705757165090457,0.5420423054868792,0.0,Dense
PLAIN-1353,nfcorpus,2026,lite,0.0,0.0,0.0,0.0,Dense
PLAIN-143,nfcorpus,2026,lite,0.6573548268593187,0.7294700475756029,0.6573548268593187,0.0,Dense
PLAIN-1441,nfcorpus,2026,lite,0.4099509148465345,0.5875502863571092,0.4099509148465345,0.0,Dense
PLAIN-1485,nfcorpus,2026,lite,0.0,0.0,0.0,0.0,Dense
PLAIN-1516,nfcorpus,2026,lite,0.0,0.0,0.0,0.0,Dense
PLAIN-1527,nfcorpus,2026,lite,0.9148568823583791,0.6214011939609387,0.9148568823583791,0.0,Dense
PLAIN-1547,nfcorpus,2026,lite,0.0,0.0,0.0,0.0,Dense
