query_id,dataset,seed,mode,dense_ndcg,hybrid_ndcg,psafe_ndcg,delta_psafe_dense,selected_action
1,scifact,2026,lite,0.0,0.0,0.0,0.0,Deep Hybrid
100,scifact,2026,lite,0.5,1.0,0.5,0.0,Dense
1012,scifact,2026,lite,1.0,1.0,1.0,0.0,Dense
1019,scifact,2026,lite,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.0,Dense
1021,scifact,2026,lite,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.0,Dense
1029,scifact,2026,lite,0.7653606369886217,0.9674679834891693,0.7653606369886217,0.0,Dense
1049,scifact,2026,lite,0.43067655807339306,0.38685280723454163,0.43067655807339306,0.0,Dense
1104,scifact,2026,lite,1.0,1.0,1.0,0.0,Dense
1107,scifact,2026,lite,0.5,1.0,0.5,0.0,Dense
113,scifact,2026,lite,1.0,1.0,1.0,0.0,Dense
1132,scifact,2026,lite,0.6131471927654584,0.23719771276929622,0.6131471927654584,0.0,Dense
1140,scifact,2026,lite,0.5,1.0,0.5,0.0,Dense
1150,scifact,2026,lite,1.0,1.0,1.0,0.0,Dense
1163,scifact,2026,lite,1.0,1.0,1.0,0.0,Dense
1175,scifact,2026,lite,0.0,0.0,0.0,0.0,Dense
1179,scifact,2026,lite,0.0,0.0,0.0,0.0,Dense
118,scifact,2026,lite,1.0,1.0,1.0,0.0,Dense
1180,scifact,2026,lite,1.0,0.43067655807339306,1.0,0.0,Dense
1185,scifact,2026,lite,1.0,1.0,1.0,0.0,Dense
1191,scifact,2026,lite,0.0,0.0,0.0,0.0,Dense
1194,scifact,2026,lite,1.0,1.0,1.0,0.0,Dense
1197,scifact,2026,lite,0.5,0.6309297535714575,0.5,0.0,Dense
1199,scifact,2026,lite,0.0,0.0,0.0,0.0,Dense
1200,scifact,2026,lite,0.0,0.31546487678572877,0.0,0.0,Dense
1202,scifact,2026,lite,1.0,1.0,1.0,0.0,Dense
1204,scifact,2026,lite,1.0,0.6309297535714575,1.0,0.0,Dense
1213,scifact,2026,lite,0.0,0.0,0.0,0.0,Dense
1216,scifact,2026,lite,1.0,1.0,1.0,0.0,Dense
1225,scifact,2026,lite,1.0,1.0,1.0,0.0,Dense
1245,scifact,2026,lite,0.38685280723454163,1.0,0.38685280723454163,0.0,Dense
