query_id,dataset,seed,mode,method,selected_action,dense_search_ms,bm25_search_ms,graph_expansion_ms,fusion_ms,cross_encoder_ms,feature_extraction_ms,router_decision_ms,total_ms,cross_encoder_calls,candidates_reranked,candidates_explored
100,scifact,42,lite,lite,Dense,0.3446000046096742,9.653899993281811,0.009600014891475439,0.025499961338937283,0.0,2.5619000080041587,1.394399965647608,13.989899947773665,0,0,0
1014,scifact,42,lite,lite,Dense,0.44949998846277595,11.705500015523285,0.010399962775409222,0.026600027922540903,0.0,2.2956999600864947,1.202200015541166,15.689899970311671,0,0,0
1029,scifact,42,lite,lite,Dense,0.33949996577575803,23.633399978280067,0.016600009985268116,0.0315000070258975,0.0,2.9615999665111303,1.0993999894708395,28.08199991704896,0,0,0
1089,scifact,42,lite,lite,Dense,0.38949999725446105,14.535500027704984,0.01209997572004795,0.026900030206888914,0.0,3.25960002373904,1.2664000387303531,19.490000093355775,0,0,0
1104,scifact,42,lite,lite,Dense,0.29880000511184335,24.11930001107976,0.01160003012046218,0.026800029445439577,0.0,2.3856000043451786,1.1539999977685511,27.996100077871233,0,0,0
1110,scifact,42,lite,lite,Dense,0.39709999691694975,10.994399955961853,0.010100018698722124,0.025099958293139935,0.0,2.2134000319056213,1.0600999812595546,14.700199943035841,0,0,0
1130,scifact,42,lite,lite,Dense,0.34279999090358615,17.589099996257573,0.011399970389902592,0.0274000340141356,0.0,2.2991999867372215,1.0682999854907393,21.33819996379316,0,0,0
1132,scifact,42,lite,lite,Dense,0.3236999618820846,15.533300000242889,0.010700023267418146,0.02559996210038662,0.0,2.2303000441752374,1.0424999636597931,19.16609995532781,0,0,0
1137,scifact,42,lite,lite,Dense,0.32759999157860875,9.826700028497726,0.009999959729611874,0.023500004317611456,0.0,3.359600028488785,1.0447000386193395,14.592100051231682,0,0,0
1140,scifact,42,lite,lite,Dense,0.361700018402189,11.44669996574521,0.01160003012046218,0.026999972760677338,0.0,2.299699990544468,1.0492000146768987,15.195899992249906,0,0,0
1144,scifact,42,lite,lite,Dense,0.31889998354017735,17.34250003937632,0.011200027074664831,0.026899971999228,0.0,2.323900000192225,1.0482000070624053,21.07160002924502,0,0,0
1146,scifact,42,lite,lite,Dense,0.2722999779507518,11.32240000879392,0.010499963536858559,0.02570002106949687,0.0,3.015899972524494,1.050800026860088,15.69759997073561,0,0,0
115,scifact,42,lite,lite,Dense,0.37920003524050117,13.022500032093376,0.010499963536858559,0.026100024115294218,0.0,2.2057999740354717,1.057000015862286,16.701100044883788,0,0,0
1163,scifact,42,lite,lite,Dense,0.3512999974191189,12.564299977384508,0.010199961252510548,0.02640002639964223,0.0,3.1213000183925033,1.0630000033415854,17.136499984189868,0,0,0
1175,scifact,42,lite,lite,Dense,0.3788000321947038,10.167600004933774,0.010400020983070135,0.027499976567924023,0.0,2.312100026756525,1.0414000134915113,13.937800074927509,0,0,0
118,scifact,42,lite,lite,Dense,0.3974999999627471,13.442199968267232,0.01360004534944892,0.029099988751113415,0.0,3.2330999965779483,1.0414000134915113,18.1569000124,0,0,0
1180,scifact,42,lite,lite,Dense,0.37319998955354095,12.717700039502233,0.01479999627918005,0.026399968191981316,0.0,3.1231999746523798,1.0378000442869961,17.29310001246631,0,0,0
1194,scifact,42,lite,lite,Dense,0.3871000371873379,21.299899963196367,0.010400020983070135,0.027399975806474686,0.0,2.3010000004433095,1.0827999794855714,25.10859997710213,0,0,0
1197,scifact,42,lite,lite,Dense,0.2688000095076859,16.538100026082247,0.012999982573091984,0.031100003980100155,0.0,1.9306999747641385,1.052199979312718,19.833899976219982,0,0,0
1199,scifact,42,lite,lite,Dense,0.332699972204864,19.998100004158914,0.012699980288743973,0.028800044674426317,0.0,2.3611000506207347,1.0210999753326178,23.7545000272803,0,0,0
1216,scifact,42,lite,lite,Dense,0.4410000401549041,14.57749999826774,0.012800039257854223,0.028099981136620045,0.0,3.2035000040195882,1.0582999675534666,19.321200030390173,0,0,0
1221,scifact,42,lite,lite,Dense,0.4171000327914953,17.899499973282218,0.011999974958598614,0.026100024115294218,0.0,2.2577999625355005,1.0308999917469919,21.6433999594301,0,0,0
1226,scifact,42,lite,lite,Dense,0.4189000464975834,19.31579998927191,0.01409999094903469,0.028699985705316067,0.0,2.4372999905608594,1.0380999883636832,23.252899991348386,0,0,0
