query_id,dataset,seed,mode,method,selected_action,dense_search_ms,bm25_search_ms,graph_expansion_ms,fusion_ms,cross_encoder_ms,feature_extraction_ms,router_decision_ms,total_ms,cross_encoder_calls,candidates_reranked,candidates_explored
test-culture-ahrtsdlgra-con02a,arguana,2026,balanced,balanced,Dense,0.28330000350251794,197.7513000019826,0.013699987903237343,0.02300000051036477,0.0,3.3011999912559986,1.2152999988757074,202.58779998403043,0,0,0
test-culture-ahrtsdlgra-pro01a,arguana,2026,balanced,balanced,Dense,0.27709995629265904,208.94680003402755,0.011599971912801266,0.023300002794712782,0.0,2.632400020956993,1.1488000163808465,213.04000000236556,0,0,0
test-culture-ahrtsdlgra-pro03a,arguana,2026,balanced,balanced,Dense,0.3141000051982701,273.10240000952035,0.010699965059757233,0.023600005079060793,0.0,3.1934999860823154,1.0999999940395355,277.7442999649793,0,0,0
test-culture-ascidfakhba-con04a,arguana,2026,balanced,balanced,Dense,0.27350004529580474,213.92290003132075,0.013399985618889332,0.024100008886307478,0.0,2.944999956525862,1.049300015438348,218.22820004308596,0,0,0
test-culture-ascidfakhba-pro01a,arguana,2026,balanced,balanced,Deep Hybrid,0.2614000113680959,519.5041000260971,0.013299984857439995,0.025099958293139935,1370.6596000120044,2.789400052279234,1.339700014796108,1894.5926000596955,1,100,0
test-culture-ascidfakhba-pro02a,arguana,2026,balanced,balanced,Dense,0.26159995468333364,439.0421000425704,0.013000040780752897,0.024200009647756815,0.0,2.726700040511787,1.4272000407800078,443.494800128974,0,0,0
test-culture-ascidfakhba-pro04a,arguana,2026,balanced,balanced,Dense,0.2954999799840152,459.1977000236511,0.013899989426136017,0.02169999061152339,0.0,3.6792000173591077,1.1504999711178243,464.35849997214973,0,0,0
test-culture-cgeeghwmeo-con01a,arguana,2026,balanced,balanced,Dense,0.29009999707341194,318.7962000374682,0.01209997572004795,0.02440001117065549,0.0,2.7335999766364694,1.1009000008925796,322.9572999989614,0,0,0
test-culture-cgeeghwmeo-con02a,arguana,2026,balanced,balanced,Dense,0.2829000004567206,256.6312000271864,0.01279998105019331,0.023600005079060793,0.0,3.701200010254979,1.0153999901376665,261.66710001416504,0,0,0
test-culture-cgeeghwmeo-con03a,arguana,2026,balanced,balanced,Dense,0.2723999787122011,161.53460001805797,0.013199984095990658,0.024800014216452837,0.0,2.620799990836531,1.0059999767690897,165.47179996268824,0,0,0
test-culture-cgeeghwmeo-pro02a,arguana,2026,balanced,balanced,Dense,0.31370000215247273,305.1343000261113,0.01379998866468668,0.024300010409206152,0.0,2.659599995240569,1.0164999985136092,309.16220002109185,0,0,0
