query_id,baseline,ndcg,action
7109,Dense-only,0.40179981797758046,Dense
7141,Dense-only,0.3065735963827292,Dense
7178,Dense-only,0.6309297535714575,Dense
7188,Dense-only,0.2890648263178879,Dense
7205,Dense-only,1.0,Dense
7206,Dense-only,0.0,Dense
7269,Dense-only,0.43067655807339306,Dense
7279,Dense-only,0.787702056960637,Dense
7295,Dense-only,0.0,Dense
7326,Dense-only,0.0,Dense
7329,Dense-only,0.6131471927654584,Dense
7345,Dense-only,0.0,Dense
7431,Dense-only,0.0,Dense
7441,Dense-only,0.23463936301137822,Dense
7463,Dense-only,0.2765732350040718,Dense
7484,Dense-only,1.0,Dense
7512,Dense-only,0.0,Dense
7513,Dense-only,0.0,Dense
753,Dense-only,0.0,Dense
7533,Dense-only,0.0,Dense
7590,Dense-only,0.6131471927654584,Dense
7592,Dense-only,0.0,Dense
7594,Dense-only,0.0,Dense
766,Dense-only,0.46927872602275644,Dense
7700,Dense-only,0.3903800499921017,Dense
7702,Dense-only,0.6131471927654584,Dense
7705,Dense-only,0.23463936301137822,Dense
776,Dense-only,0.40350157154648036,Dense
7801,Dense-only,0.6131471927654584,Dense
7823,Dense-only,0.5307212739772434,Dense
7876,Dense-only,0.31546487678572877,Dense
7879,Dense-only,0.0,Dense
7925,Dense-only,0.0,Dense
7928,Dense-only,0.33424620450682646,Dense
8002,Dense-only,0.46927872602275644,Dense
8017,Dense-only,0.0,Dense
8034,Dense-only,0.5,Dense
8040,Dense-only,0.6309297535714575,Dense
8079,Dense-only,0.46927872602275644,Dense
8116,Dense-only,0.6509209298071326,Dense
8121,Dense-only,0.0,Dense
813,Dense-only,0.0,Dense
8230,Dense-only,0.0,Dense
8275,Dense-only,0.5,Dense
8296,Dense-only,1.0,Dense
8351,Dense-only,0.0,Dense
8475,Dense-only,0.8104616303452685,Dense
849,Dense-only,0.0,Dense
8507,Dense-only,0.0,Dense
8512,Dense-only,0.0,Dense
8513,Dense-only,0.0,Dense
853,Dense-only,0.21840743681816419,Dense
8537,Dense-only,1.0,Dense
8544,Dense-only,0.6131471927654584,Dense
858,Dense-only,0.0,Dense
864,Dense-only,0.7751482523375255,Dense
8702,Dense-only,0.6508205185601091,Dense
8789,Dense-only,0.7653606369886217,Dense
879,Dense-only,1.0,Dense
8832,Dense-only,1.0,Dense
8834,Dense-only,0.5240185826326421,Dense
885,Dense-only,0.0,Dense
