query_id,dataset,seed,mode,dense_ndcg,hybrid_ndcg,psafe_ndcg,delta_psafe_dense,selected_action
test-culture-ahrtsdlgra-con02a,arguana,2026,lite,0.3562071871080222,0.0,0.3562071871080222,0.0,Dense
test-culture-ahrtsdlgra-pro01a,arguana,2026,lite,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.0,Dense
test-culture-ahrtsdlgra-pro03a,arguana,2026,lite,0.5,0.3562071871080222,0.5,0.0,Dense
test-culture-ascidfakhba-con04a,arguana,2026,lite,0.0,0.0,0.0,0.0,Dense
test-culture-ascidfakhba-pro01a,arguana,2026,lite,0.5,0.6309297535714575,0.5,0.0,Dense
test-culture-ascidfakhba-pro02a,arguana,2026,lite,0.3562071871080222,0.0,0.3562071871080222,0.0,Dense
test-culture-ascidfakhba-pro04a,arguana,2026,lite,0.43067655807339306,0.6309297535714575,0.43067655807339306,0.0,Dense
test-culture-cgeeghwmeo-con01a,arguana,2026,lite,0.6309297535714575,0.0,0.6309297535714575,0.0,Dense
test-culture-cgeeghwmeo-con02a,arguana,2026,lite,0.5,0.3010299956639812,0.5,0.0,Dense
test-culture-cgeeghwmeo-con03a,arguana,2026,lite,0.5,0.6309297535714575,0.5,0.0,Dense
test-culture-cgeeghwmeo-pro02a,arguana,2026,lite,0.5,0.0,0.5,0.0,Dense
test-culture-cgeeghwmeo-pro03a,arguana,2026,lite,0.0,0.0,0.0,0.0,Dense
test-culture-cgeeghwmeo-pro04a,arguana,2026,lite,0.5,0.43067655807339306,0.5,0.0,Dense
test-culture-mmciahbans-con03a,arguana,2026,lite,0.43067655807339306,0.0,0.43067655807339306,0.0,Dense
test-culture-mmciahbans-pro02a,arguana,2026,lite,0.5,0.5,0.5,0.0,Dense
test-culture-mmciahbans-pro03a,arguana,2026,lite,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.0,Dense
test-culture-mmctghwbsa-con01a,arguana,2026,lite,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.0,Dense
test-culture-mmctghwbsa-con03a,arguana,2026,lite,0.6309297535714575,0.38685280723454163,0.6309297535714575,0.0,Dense
test-culture-mmctghwbsa-con04a,arguana,2026,lite,0.6309297535714575,1.0,0.6309297535714575,0.0,Dense
test-culture-mmctghwbsa-pro02a,arguana,2026,lite,0.43067655807339306,0.0,0.43067655807339306,0.0,Dense
test-culture-mmctghwbsa-pro03a,arguana,2026,lite,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.0,Dense
test-culture-mmctghwbsa-pro04a,arguana,2026,lite,0.5,0.5,0.5,0.0,Dense
test-culture-mmctyshwbcp-con03a,arguana,2026,lite,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.0,Dense
test-culture-mmctyshwbcp-pro01a,arguana,2026,lite,0.3333333333333333,0.38685280723454163,0.3333333333333333,0.0,Dense
test-culture-mmctyshwbcp-pro03a,arguana,2026,lite,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.0,Dense
test-culture-mthbah-con01a,arguana,2026,lite,0.6309297535714575,0.38685280723454163,0.6309297535714575,0.0,Dense
test-culture-mthbah-con04a,arguana,2026,lite,0.6309297535714575,0.38685280723454163,0.6309297535714575,0.0,Dense
test-culture-mthbah-pro01a,arguana,2026,lite,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.0,Dense
